Timestamp,Milliseconds,X,Y,Z,cos,headingAccuracy
2020-10-10 11:56:11,4201,0.12465622,0.10199743,-0.2191404,0.96230704,0.0
2020-10-10 11:56:11,4301,0.08915915,0.089480124,-0.20550226,0.97047037,0.0
2020-10-10 11:56:11,4401,0.03797175,0.10504595,-0.18671925,0.97604275,0.0
2020-10-10 11:56:11,4502,0.081777215,0.13888334,-0.17073517,0.972046,0.0
2020-10-10 11:56:11,4601,0.08389451,0.123611085,-0.1431446,0.9783617,0.0
2020-10-10 11:56:11,4701,0.030429063,0.10385708,-0.09131147,0.98992425,0.0
2020-10-10 11:56:11,4802,-0.022404762,0.10616998,-0.07749758,0.99107015,0.0
2020-10-10 11:56:12,4901,-0.037107807,0.09372857,-0.08137186,0.9915728,0.0
2020-10-10 11:56:12,5001,0.011263425,0.13614517,-0.09275865,0.9862725,0.0
2020-10-10 11:56:12,5102,0.001934936,0.074810766,-0.087686904,0.9933331,0.0
2020-10-10 11:56:12,5201,-0.04254284,-0.16274709,-0.079397224,0.98254746,0.0
2020-10-10 11:56:12,5302,-0.040047072,-0.11775423,-0.083823785,0.9886879,0.0
2020-10-10 11:56:12,5401,-0.04437166,-0.118510395,-0.09294086,0.9875973,0.0
2020-10-10 11:56:12,5502,-0.04515316,-0.118301466,-0.0970633,0.9871903,0.0
2020-10-10 11:56:12,5601,-0.04627812,-0.11781712,-0.10322164,0.9865712,0.0
2020-10-10 11:56:12,5701,-0.04810915,-0.117451794,-0.112049006,0.9855636,0.0
2020-10-10 11:56:12,5802,-0.049722966,-0.11693962,-0.121030055,0.9844818,0.0
2020-10-10 11:56:13,5901,-0.051275533,-0.11631171,-0.13036458,0.98328406,0.0
2020-10-10 11:56:13,6001,-0.05291048,-0.11559106,-0.13976245,0.98199064,0.0
2020-10-10 11:56:13,6101,-0.055524006,-0.11469859,-0.1468747,0.9809124,0.0
2020-10-10 11:56:13,6201,-0.059324663,-0.113780975,-0.1533433,0.97980624,0.0
2020-10-10 11:56:13,6302,-0.062223654,-0.11252327,-0.15984355,0.9787322,0.0
2020-10-10 11:56:13,6401,-0.06329956,-0.11222148,-0.16636117,0.9776111,0.0
2020-10-10 11:56:13,6502,-0.064668834,-0.11165267,-0.17512335,0.976055,0.0
2020-10-10 11:56:13,6601,-0.066043414,-0.11093568,-0.18471201,0.97427565,0.0
2020-10-10 11:56:13,6702,-0.06721152,-0.11033607,-0.19244261,0.97276634,0.0
2020-10-10 11:56:13,6801,-0.06963612,-0.10940692,-0.19719554,0.97174835,0.0
2020-10-10 11:56:14,6902,-0.07207422,-0.10834029,-0.20392321,0.9703005,0.0
2020-10-10 11:56:14,7001,-0.07329394,-0.10766531,-0.21024469,0.9689341,0.0
2020-10-10 11:56:14,7102,-0.07415125,-0.10710911,-0.21637255,0.96758056,0.0
2020-10-10 11:56:14,7201,-0.07502914,-0.10672159,-0.22245191,0.9661761,0.0
2020-10-10 11:56:14,7301,-0.07573203,-0.10636935,-0.22746514,0.96499217,0.0
2020-10-10 11:56:14,7402,-0.07714149,-0.105661996,-0.23115747,0.9640804,0.0
2020-10-10 11:56:14,7501,-0.07884165,-0.104920775,-0.2363852,0.96275526,0.0
2020-10-10 11:56:14,7602,-0.0804583,-0.104347944,-0.24256752,0.9611446,0.0
2020-10-10 11:56:14,7701,-0.08107447,-0.10393109,-0.24796662,0.95975924,0.0
2020-10-10 11:56:14,7801,-0.084403,-0.111308806,-0.26989993,0.9527017,0.0
2020-10-10 11:56:15,7902,-0.08996135,-0.083442345,-0.3726524,0.9198231,0.0
2020-10-10 11:56:15,8001,-0.088745855,-0.05568087,-0.48039895,0.87077016,0.0
2020-10-10 11:56:15,8102,-0.0022431514,-0.03853699,-0.6257935,0.77903295,0.0
2020-10-10 11:56:15,8201,0.084982775,-0.017471727,-0.7035999,0.70528007,0.0
2020-10-10 11:56:15,8301,0.10984259,0.011154648,-0.73431647,0.6697683,0.0
2020-10-10 11:56:15,8402,0.15158896,0.084798306,-0.74872124,0.6397238,0.0
2020-10-10 11:56:15,8501,0.1820956,0.096889555,-0.728527,0.6532243,0.0
2020-10-10 11:56:15,8602,0.1815594,0.07623809,-0.6996419,0.68682253,0.0
2020-10-10 11:56:15,8701,0.17723162,0.096285746,-0.6859088,0.699176,0.0
2020-10-10 11:56:15,8802,0.21691667,0.12590478,-0.67416465,0.69469213,0.0
2020-10-10 11:56:16,8901,0.241175,0.12602176,-0.66305566,0.6973595,0.0
2020-10-10 11:56:16,9001,0.27927122,0.112194665,-0.6454043,0.7020493,0.0
2020-10-10 11:56:16,9101,0.34581944,0.07788735,-0.6340675,0.68724155,0.0
2020-10-10 11:56:16,9201,0.37523538,0.05136332,-0.6143634,0.69218343,0.0
2020-10-10 11:56:16,9302,0.4020781,0.01952383,-0.5956587,0.6950847,0.0
2020-10-10 11:56:16,9401,0.40670842,-0.0062766764,-0.58842576,0.6987875,0.0
2020-10-10 11:56:16,9501,0.4155621,-0.03423652,-0.588087,0.69302934,0.0
2020-10-10 11:56:16,9602,0.41422614,-0.04583875,-0.5946379,0.6875473,0.0
2020-10-10 11:56:16,9701,0.41925758,-0.052938744,-0.59616494,0.68264776,0.0
2020-10-10 11:56:16,9801,0.41907957,-0.057684112,-0.59569204,0.6827854,0.0
2020-10-10 11:56:17,9902,0.42003334,-0.056384653,-0.5937061,0.6840365,0.0
2020-10-10 11:56:17,10001,0.417448,-0.056521554,-0.59068424,0.68821114,0.0
2020-10-10 11:56:17,10101,0.41669735,-0.053648602,-0.5850224,0.69371027,0.0
2020-10-10 11:56:17,10202,0.4148182,-0.048055895,-0.5801972,0.69927657,0.0
2020-10-10 11:56:17,10301,0.4155027,-0.045638718,-0.57454586,0.70368433,0.0
2020-10-10 11:56:17,10401,0.41315117,-0.039518513,-0.5699956,0.7091188,0.0
2020-10-10 11:56:17,10501,0.40610534,-0.025297098,-0.5670545,0.7161618,0.0
2020-10-10 11:56:17,10602,0.3921274,-0.0035341817,-0.5655929,0.7254849,0.0
2020-10-10 11:56:17,10701,0.38067803,-3.9942976E-4,-0.5724915,0.7261801,0.0
2020-10-10 11:56:17,10801,0.3227175,0.005708187,-0.5863145,0.7430048,0.0
2020-10-10 11:56:18,10901,0.30767068,0.021796718,-0.5897622,0.7463539,0.0
2020-10-10 11:56:18,11001,0.3110107,0.035910618,-0.6063053,0.7310107,0.0
2020-10-10 11:56:18,11101,0.3253933,0.04687708,-0.614959,0.7167616,0.0
2020-10-10 11:56:18,11201,0.30073255,0.030460805,-0.62424195,0.72038466,0.0
2020-10-10 11:56:18,11301,0.21391414,-0.016541705,-0.6314218,0.74516684,0.0
2020-10-10 11:56:18,11401,0.10210756,-0.03527892,-0.6384049,0.76208174,0.0
2020-10-10 11:56:18,11502,0.08823533,0.010092177,-0.64734715,0.75700355,0.0
2020-10-10 11:56:18,11601,0.08548953,0.058919713,-0.66875315,0.7361992,0.0
2020-10-10 11:56:18,11702,0.10585835,0.08174652,-0.6738473,0.7266645,0.0
2020-10-10 11:56:18,11801,0.13672209,0.06799326,-0.663671,0.7322737,0.0
2020-10-10 11:56:19,11901,0.10651106,0.055591553,-0.65082425,0.74966174,0.0
2020-10-10 11:56:19,12001,0.060396943,0.056663055,-0.6336895,0.7691418,0.0
2020-10-10 11:56:19,12101,0.038791843,0.059562594,-0.62741923,0.77543056,0.0
2020-10-10 11:56:19,12202,0.026635023,0.05005154,-0.63375545,0.77145284,0.0
2020-10-10 11:56:19,12302,0.002248253,0.05044526,-0.64420986,0.7631801,0.0
2020-10-10 11:56:19,12401,-0.010997334,0.033026967,-0.65273434,0.7567867,0.0
2020-10-10 11:56:19,12501,-0.024930483,0.01856108,-0.6662519,0.74507874,0.0
2020-10-10 11:56:19,12601,-0.03535839,0.0089723775,-0.68420064,0.7283809,0.0
2020-10-10 11:56:19,12701,-0.04979552,-0.003978099,-0.6991453,0.7132324,0.0
2020-10-10 11:56:19,12802,-0.051601764,-0.0052791475,-0.7016577,0.71062356,0.0
2020-10-10 11:56:20,12901,-0.05115015,-0.0045097107,-0.70726556,0.7050807,0.0
2020-10-10 11:56:20,13001,-0.05118598,-0.0038941663,-0.7172969,0.69487405,0.0
2020-10-10 11:56:20,13102,-0.05022019,-0.0027389461,-0.72842777,0.6832741,0.0
2020-10-10 11:56:20,13201,-0.050047714,-0.0021215524,-0.7370689,0.67395854,0.0
2020-10-10 11:56:20,13302,-0.049930017,-0.0014938675,-0.7455418,0.6645842,0.0
2020-10-10 11:56:20,13401,-0.049862865,-8.973509E-4,-0.7531552,0.65594983,0.0
2020-10-10 11:56:20,13501,-0.049728062,-3.480742E-4,-0.7601684,0.6478202,0.0
2020-10-10 11:56:20,13602,-0.04944981,3.2354225E-4,-0.76726055,0.6394262,0.0
2020-10-10 11:56:20,13701,-0.049283467,8.7597437E-4,-0.7736302,0.63171726,0.0
2020-10-10 11:56:20,13801,-0.04890635,0.0014366916,-0.77940613,0.62460566,0.0
2020-10-10 11:56:21,13901,-0.04884064,0.0017941964,-0.7844472,0.6182669,0.0
2020-10-10 11:56:21,14002,-0.048735734,0.0021748065,-0.7898513,0.61135507,0.0
2020-10-10 11:56:21,14102,-0.048603136,0.002503432,-0.79398733,0.60598314,0.0
2020-10-10 11:56:21,14201,-0.04847594,0.002750352,-0.79809827,0.6005678,0.0
2020-10-10 11:56:21,14302,-0.048318047,0.003072572,-0.8024346,0.59477276,0.0
2020-10-10 11:56:21,14401,-0.048178386,0.003372685,-0.80600893,0.5899297,0.0
2020-10-10 11:56:21,14501,-0.047979847,0.003722856,-0.80921865,0.5855333,0.0
2020-10-10 11:56:21,14601,-0.047945008,0.0039372775,-0.8114039,0.58250284,0.0
2020-10-10 11:56:21,14701,-0.04758789,0.0042191413,-0.81396127,0.5789513,0.0
2020-10-10 11:56:21,14802,-0.047475725,0.0044253645,-0.81604296,0.57602113,0.0
2020-10-10 11:56:22,14901,-0.047240786,0.0045912834,-0.8177978,0.57354516,0.0
2020-10-10 11:56:22,15001,-0.047142297,0.0047024293,-0.8197002,0.57083017,0.0
2020-10-10 11:56:22,15102,-0.047099303,0.0048273792,-0.8217837,0.5678291,0.0
2020-10-10 11:56:22,15201,-0.046935715,0.0050194147,-0.82342464,0.5654589,0.0
2020-10-10 11:56:22,15301,-0.047015943,0.004952254,-0.8248832,0.5633229,0.0
2020-10-10 11:56:22,15402,-0.04681246,0.005089813,-0.82601255,0.56168133,0.0
2020-10-10 11:56:22,15502,-0.046604466,0.005413344,-0.8276009,0.55935276,0.0
2020-10-10 11:56:22,15601,-0.046199556,0.0057071433,-0.82936925,0.55675817,0.0
2020-10-10 11:56:22,15702,-0.046424888,0.0056787413,-0.83088535,0.55447453,0.0
2020-10-10 11:56:22,15801,-0.046083976,0.006005193,-0.83193606,0.5529219,0.0
2020-10-10 11:56:23,15901,-0.045959745,0.0060966634,-0.8331684,0.55107254,0.0
2020-10-10 11:56:23,16001,-0.0461229,0.0059277886,-0.83409303,0.5496602,0.0
2020-10-10 11:56:23,16101,-0.046014857,0.006029898,-0.835342,0.5477682,0.0
2020-10-10 11:56:23,16202,-0.045852136,0.0061531556,-0.8361492,0.54654753,0.0
2020-10-10 11:56:23,16301,-0.045774877,0.0062629143,-0.83675283,0.5456282,0.0
2020-10-10 11:56:23,16401,-0.04572955,0.0062780944,-0.8377075,0.54416496,0.0
2020-10-10 11:56:23,16502,-0.045410927,0.006522246,-0.8385778,0.54284674,0.0
2020-10-10 11:56:23,16601,-0.04529426,0.0065988996,-0.83934706,0.54166543,0.0
2020-10-10 11:56:23,16701,-0.045079775,0.006683656,-0.8397468,0.5410624,0.0
2020-10-10 11:56:23,16802,-0.04508173,0.006685368,-0.840233,0.54030675,0.0
2020-10-10 11:56:24,16901,-0.045096222,0.006637296,-0.84094226,0.5392017,0.0
2020-10-10 11:56:24,17002,-0.04501966,0.006706135,-0.84151804,0.53830814,0.0
2020-10-10 11:56:24,17101,-0.04505747,0.0065850588,-0.8417541,0.5379372,0.0
2020-10-10 11:56:24,17201,-0.044812407,0.0067491783,-0.84190804,0.5377147,0.0
2020-10-10 11:56:24,17302,-0.04489463,0.006691375,-0.8422705,0.5371407,0.0
2020-10-10 11:56:24,17401,-0.044718284,0.0067946636,-0.84263843,0.53657675,0.0
2020-10-10 11:56:24,17501,-0.044448823,0.0070051756,-0.8433314,0.53550667,0.0
2020-10-10 11:56:24,17602,-0.044394117,0.0069767507,-0.84365875,0.53499573,0.0
2020-10-10 11:56:24,17701,-0.04437356,0.006964655,-0.8440094,0.5344442,0.0
2020-10-10 11:56:24,17802,-0.04418705,0.0070927152,-0.8446901,0.5333815,0.0
2020-10-10 11:56:25,17901,-0.044378873,0.0069061187,-0.844941,0.5329704,0.0
2020-10-10 11:56:25,18001,-0.044393558,0.0068694046,-0.8452054,0.53255033,0.0
2020-10-10 11:56:25,18102,-0.044320043,0.00689541,-0.8454047,0.53223974,0.0
2020-10-10 11:56:25,18202,-0.044278514,0.006991732,-0.84570354,0.53176695,0.0
2020-10-10 11:56:25,18301,-0.043990552,0.0071773557,-0.84579945,0.5316358,0.0
2020-10-10 11:56:25,18401,-0.043927006,0.0072252024,-0.8461501,0.53108215,0.0
2020-10-10 11:56:25,18502,-0.04376632,0.0072736666,-0.8463258,0.5308147,0.0
2020-10-10 11:56:25,18601,-0.043812048,0.0072719627,-0.8468842,0.5299196,0.0
2020-10-10 11:56:25,18701,-0.04390403,0.007213353,-0.84710914,0.5295531,0.0
2020-10-10 11:56:25,18802,-0.043755744,0.0073013813,-0.8474189,0.52906835,0.0
2020-10-10 11:56:26,18901,-0.043786827,0.0072534126,-0.8476381,0.52871525,0.0
2020-10-10 11:56:26,19002,-0.043713022,0.007286134,-0.84770346,0.528616,0.0
2020-10-10 11:56:26,19102,-0.043759014,0.007295964,-0.847811,0.52843964,0.0
2020-10-10 11:56:26,19201,-0.0435694,0.0074254274,-0.8479686,0.52820057,0.0
2020-10-10 11:56:26,19301,-0.043510716,0.00748928,-0.8482975,0.52767617,0.0
2020-10-10 11:56:26,19402,-0.043282896,0.007674768,-0.8483757,0.5275665,0.0
2020-10-10 11:56:26,19501,-0.043274324,0.0076349126,-0.84859145,0.5272206,0.0
2020-10-10 11:56:26,19601,-0.043111205,0.0076825363,-0.8485927,0.5272313,0.0
2020-10-10 11:56:26,19702,-0.0432819,0.0075203283,-0.84877664,0.5269235,0.0
2020-10-10 11:56:26,19802,-0.043396283,0.007440112,-0.8485809,0.5272303,0.0
2020-10-10 11:56:27,19901,-0.043263894,0.0075218794,-0.8489579,0.52663285,0.0
2020-10-10 11:56:27,20001,-0.043145303,0.007636583,-0.8493554,0.52599955,0.0
2020-10-10 11:56:27,20102,-0.043056738,0.0076837223,-0.8497745,0.5253288,0.0
2020-10-10 11:56:27,20202,-0.042951018,0.0077557596,-0.84987587,0.5251725,0.0
2020-10-10 11:56:27,20301,-0.042686448,0.007889855,-0.8498366,0.5252555,0.0
2020-10-10 11:56:27,20401,-0.042637583,0.007868475,-0.8497764,0.52535725,0.0
2020-10-10 11:56:27,20502,-0.042802908,0.007766455,-0.8499539,0.5250581,0.0
2020-10-10 11:56:27,20601,-0.042833764,0.0077436436,-0.8499283,0.5250973,0.0
2020-10-10 11:56:27,20702,-0.042603333,0.007870827,-0.85008687,0.5248574,0.0
2020-10-10 11:56:27,20802,-0.04271321,0.007733034,-0.84993505,0.52509636,0.0
2020-10-10 11:56:28,20901,-0.042775482,0.0077774096,-0.84987205,0.52519256,0.0
2020-10-10 11:56:28,21002,-0.042588025,0.007882783,-0.8497401,0.5254197,0.0
2020-10-10 11:56:28,21101,-0.042637184,0.007943723,-0.8498377,0.52525693,0.0
2020-10-10 11:56:28,21202,-0.04238319,0.008039861,-0.84998655,0.5250351,0.0
2020-10-10 11:56:28,21301,-0.042425036,0.00801765,-0.8499283,0.52512634,0.0
2020-10-10 11:56:28,21401,-0.042364717,0.008112549,-0.8496393,0.5255973,0.0
2020-10-10 11:56:28,21502,-0.042251945,0.008094192,-0.84987825,0.52522016,0.0
2020-10-10 11:56:28,21601,-0.042197723,0.008067136,-0.8499822,0.5250567,0.0
2020-10-10 11:56:28,21702,-0.04240199,0.0079722125,-0.850136,0.5247926,0.0
2020-10-10 11:56:28,21801,-0.042578638,0.007897884,-0.85004854,0.52492106,0.0
2020-10-10 11:56:29,21901,-0.042260952,0.007998097,-0.84992194,0.5251502,0.0
2020-10-10 11:56:29,22002,-0.042242058,0.00801304,-0.85012907,0.52481616,0.0
2020-10-10 11:56:29,22101,-0.04251436,0.007944926,-0.8499107,0.5251488,0.0
2020-10-10 11:56:29,22202,-0.042343497,0.008007915,-0.84965044,0.5255826,0.0
2020-10-10 11:56:29,22301,-0.04196032,0.008178949,-0.84955037,0.52577245,0.0
2020-10-10 11:56:29,22402,-0.042114902,0.008105778,-0.8494895,0.5258595,0.0
2020-10-10 11:56:29,22501,-0.042012874,0.008131101,-0.8495803,0.52572054,0.0
2020-10-10 11:56:29,22601,-0.041904237,0.008196885,-0.8498337,0.52531844,0.0
2020-10-10 11:56:29,22702,-0.041875463,0.008168717,-0.85021067,0.5247109,0.0
2020-10-10 11:56:29,22801,-0.042134374,0.008104858,-0.85028505,0.52457064,0.0
2020-10-10 11:56:30,22902,-0.042327818,0.008017888,-0.8503023,0.5245284,0.0
2020-10-10 11:56:30,23001,-0.041963812,0.0081679495,-0.8501618,0.5247831,0.0
2020-10-10 11:56:30,23102,-0.041843582,0.008303537,-0.8509282,0.5235469,0.0
2020-10-10 11:56:30,23201,-0.041795727,0.008388193,-0.8514459,0.522707,0.0
2020-10-10 11:56:30,23302,-0.0418521,0.0083316015,-0.8517258,0.5222472,0.0
2020-10-10 11:56:30,23401,-0.0418534,0.008389233,-0.8521121,0.5216156,0.0
2020-10-10 11:56:30,23501,-0.04178874,0.008382679,-0.85239106,0.5211649,0.0
2020-10-10 11:56:30,23602,-0.04193423,0.00833893,-0.85226107,0.5213665,0.0
2020-10-10 11:56:30,23701,-0.041863095,0.008348603,-0.8523082,0.521295,0.0
2020-10-10 11:56:30,23802,-0.04187242,0.008389867,-0.85268766,0.5206727,0.0
2020-10-10 11:56:31,23902,-0.041526567,0.008607962,-0.85271114,0.52065843,0.0
2020-10-10 11:56:31,24001,-0.04164435,0.008521362,-0.85293525,0.52028316,0.0
2020-10-10 11:56:31,24101,-0.041739948,0.008504035,-0.85325354,0.5197537,0.0
2020-10-10 11:56:31,24201,-0.041675333,0.008531832,-0.8538131,0.51883864,0.0
2020-10-10 11:56:31,24301,-0.041798685,0.008445188,-0.8539198,0.5186545,0.0
2020-10-10 11:56:31,24401,-0.04169505,0.0085001495,-0.8537833,0.51888657,0.0
2020-10-10 11:56:31,24502,-0.041646,0.00851894,-0.85409456,0.5183777,0.0
2020-10-10 11:56:31,24601,-0.041404698,0.008682423,-0.8543476,0.5179773,0.0
2020-10-10 11:56:31,24702,-0.041469596,0.008699628,-0.8543747,0.51792705,0.0
2020-10-10 11:56:31,24801,-0.04133435,0.008717027,-0.8543354,0.51800233,0.0
2020-10-10 11:56:32,24901,-0.041376535,0.008671383,-0.8541131,0.5183663,0.0
2020-10-10 11:56:32,25001,-0.04159485,0.008610983,-0.853933,0.5186465,0.0
2020-10-10 11:56:32,25102,-0.04159417,0.008440286,-0.8540634,0.5184345,0.0
2020-10-10 11:56:32,25201,-0.041627463,0.008650055,-0.85414064,0.5183012,0.0
2020-10-10 11:56:32,25301,-0.041506525,0.008589795,-0.85445976,0.5177856,0.0
2020-10-10 11:56:32,25402,-0.04161267,0.008601711,-0.854531,0.5176593,0.0
2020-10-10 11:56:32,25501,-0.041454118,0.008697444,-0.85457885,0.5175915,0.0
2020-10-10 11:56:32,25601,-0.04130637,0.008760266,-0.8547956,0.5172442,0.0
2020-10-10 11:56:32,25702,-0.04133607,0.008795859,-0.8548506,0.51715034,0.0
2020-10-10 11:56:32,25801,-0.041475173,0.008702745,-0.8547879,0.51724434,0.0
2020-10-10 11:56:33,25901,-0.041777886,0.008441338,-0.85455346,0.5176116,0.0
2020-10-10 11:56:33,26002,-0.041822243,0.00830415,-0.8543751,0.5179045,0.0
2020-10-10 11:56:33,26101,-0.04187923,0.008174085,-0.85411257,0.51833487,0.0
2020-10-10 11:56:33,26201,-0.042036325,0.007900099,-0.8543505,0.51793414,0.0
2020-10-10 11:56:33,26301,-0.042419754,0.0075798645,-0.85423934,0.51809096,0.0
2020-10-10 11:56:33,26401,-0.042141087,0.007245442,-0.8533024,0.5196601,0.0
2020-10-10 11:56:33,26501,-0.042484123,0.006503195,-0.8526725,0.52067494,0.0
2020-10-10 11:56:33,26601,-0.041894972,0.006327463,-0.8518201,0.52211803,0.0
2020-10-10 11:56:33,26702,-0.043739453,0.0044310004,-0.8526061,0.52070147,0.0
2020-10-10 11:56:33,26801,-0.042970143,0.004500178,-0.8527146,0.52058727,0.0
2020-10-10 11:56:34,26902,-0.043185886,0.003897089,-0.8532645,0.51967245,0.0
2020-10-10 11:56:34,27001,-0.043989383,0.0032343664,-0.8539136,0.5185422,0.0
2020-10-10 11:56:34,27101,-0.043207187,0.0031915216,-0.8548699,0.51703036,0.0
2020-10-10 11:56:34,27201,-0.043909606,0.002203179,-0.85642767,0.5143916,0.0
2020-10-10 11:56:34,27302,-0.044126254,0.0014955696,-0.85833406,0.51118815,0.0
2020-10-10 11:56:34,27401,-0.045392733,3.689826E-4,-0.8607756,0.50695634,0.0
2020-10-10 11:56:34,27502,-0.044975135,2.0294765E-4,-0.86322266,0.50281596,0.0
2020-10-10 11:56:34,27601,-0.045478176,-2.974883E-4,-0.8664144,0.49725014,0.0
2020-10-10 11:56:34,27701,-0.045445394,-7.110046E-4,-0.8699704,0.49100485,0.0
2020-10-10 11:56:34,27802,-0.046414725,-0.0014760713,-0.8734708,0.48465684,0.0
2020-10-10 11:56:35,27901,-0.04664838,-0.0021469758,-0.87775755,0.47682387,0.0
2020-10-10 11:56:35,28002,-0.047638405,-0.0027331726,-0.8818185,0.46916866,0.0
2020-10-10 11:56:35,28101,-0.04863753,-0.0034815155,-0.8866443,0.45987403,0.0
2020-10-10 11:56:35,28201,-0.04807257,-0.0033361996,-0.8913512,0.45074487,0.0
2020-10-10 11:56:35,28302,-0.048509806,-0.0050257724,-0.8966389,0.4400685,0.0
2020-10-10 11:56:35,28401,-0.04690262,-0.0049927384,-0.9024569,0.42819014,0.0
2020-10-10 11:56:35,28502,-0.0477567,-0.004470776,-0.90742713,0.41746297,0.0
2020-10-10 11:56:35,28601,-0.04895186,-0.0039578644,-0.9120792,0.40706214,0.0
2020-10-10 11:56:35,28701,-0.05186382,-0.005779441,-0.9158387,0.39814097,0.0
2020-10-10 11:56:35,28802,-0.05234155,-0.0074930424,-0.919533,0.3894396,0.0
2020-10-10 11:56:36,28902,-0.04978931,-0.0075491816,-0.9229824,0.38153315,0.0
2020-10-10 11:56:36,29001,-0.044195283,-0.0066605937,-0.9253878,0.37637722,0.0
2020-10-10 11:56:36,29102,-0.041901838,-0.0068794126,-0.9272979,0.371908,0.0
2020-10-10 11:56:36,29201,-0.04381277,-0.008753788,-0.92919594,0.3668769,0.0
2020-10-10 11:56:36,29301,-0.045764055,-0.011051913,-0.930622,0.36294112,0.0
2020-10-10 11:56:36,29401,-0.04585549,-0.01230884,-0.9306251,0.36288118,0.0
2020-10-10 11:56:36,29502,-0.041943565,-0.013920019,-0.9310382,0.36223596,0.0
2020-10-10 11:56:36,29601,-0.038150348,-0.01455269,-0.93062544,0.36368817,0.0
2020-10-10 11:56:36,29701,-0.03351108,-0.012769506,-0.9291194,0.36803684,0.0
2020-10-10 11:56:36,29801,-0.030433096,-0.015213732,-0.9248036,0.3789204,0.0
2020-10-10 11:56:37,29902,-0.023793394,-0.014881323,-0.92599285,0.37649658,0.0
2020-10-10 11:56:37,30001,-0.020634145,-0.013210067,-0.9258806,0.37702093,0.0
